,price,model,model,year,title_status,mileage,color,vin,state
903,28700,dodge,charger,2018,clean vehicle,19636,blue,  2c3cdxct8jh197730,california
904,18500,dodge,challenger,2018,clean vehicle,34272,gray,  2c3cdzag4jh302832,california
905,17300,dodge,challenger,2018,clean vehicle,42909,no_color,  2c3cdzag3jh242672,california
906,7100,dodge,door,2016,clean vehicle,55749,gray,  3c4pdcab7gt103739,louisiana
907,3250,dodge,door,2015,salvage insurance,89142,white,  1c3cdfbb5fd213552,minnesota
908,30700,dodge,durango,2017,clean vehicle,20328,no_color,  1c4sdhctxhc936557,california
909,3000,dodge,door,2012,clean vehicle,149332,gray,  3c4pdcdg6ct146745,missouri
910,26500,dodge,durango,2019,clean vehicle,28551,gray,  1c4rdjdgxkc744523,california
911,20800,dodge,charger,2019,clean vehicle,35098,gray,  2c3cdxhgxkh527140,california
912,20800,dodge,charger,2019,clean vehicle,35365,gray,  2c3cdxjg8kh527857,california
913,5100,dodge,door,2015,clean vehicle,88398,white,  1c3cdfaa2fd144750,california
914,18900,dodge,challenger,2019,clean vehicle,27957,black,  2c3cdzggxkh532268,california
915,24000,dodge,durango,2019,clean vehicle,30161,silver,  1c4rdhdg3kc769255,california
916,38800,dodge,challenger,2015,clean vehicle,26292,white,  2c3cdzc90fh834388,california
917,24500,dodge,durango,2019,clean vehicle,25780,white,  1c4rdhdg1kc557017,california
918,24500,dodge,durango,2019,clean vehicle,25032,black,  1c4rdhdg3kc675893,california
919,6500,dodge,door,2016,clean vehicle,72248,blue,  1c3cdfbb8gd766472,new jersey
920,24000,dodge,durango,2019,clean vehicle,30630,gray,  1c4rdhdg7kc675959,california
921,18000,dodge,door,2014,clean vehicle,86125,no_color,  1c4rdjeg3ec591566,california
922,24000,dodge,durango,2019,clean vehicle,30408,white,  1c4rdhdg6kc557000,california
923,23500,dodge,durango,2019,clean vehicle,35443,silver,  1c4rdhdg0kc557042,california
924,4500,dodge,van,2014,clean vehicle,95377,white,  2c4rdgcg9er400696,california
925,25900,dodge,durango,2019,clean vehicle,32724,silver,  1c4rdjdg6kc684983,california
926,13900,dodge,caravan,2019,clean vehicle,45089,gray,  2c4rdgcg3kr514530,california
927,14200,dodge,journey,2019,clean vehicle,35948,silver,  3c4pdcgg4kt707549,california
928,15400,dodge,caravan,2019,clean vehicle,41601,blue,  2c4rdgeg5kr563175,california
929,17500,dodge,challenger,2019,clean vehicle,26370,gray,  2c3cdzagxkh583746,texas
930,17500,dodge,caravan,2019,clean vehicle,18271,white,  2c4rdgcg1kr761805,texas
931,18000,dodge,caravan,2019,clean vehicle,9476,white,  2c4rdgcg3kr753690,texas
932,25200,dodge,door,2012,clean vehicle,80899,gray,  3c6ud5dl9cg338415,new jersey
933,14100,dodge,caravan,2018,clean vehicle,57394,black,  2c4rdgeg5jr337118,texas
934,13300,dodge,caravan,2018,clean vehicle,42190,white,  2c4rdgcg3jr364854,california
935,16200,dodge,caravan,2019,clean vehicle,22591,black,  2c4rdgbgxkr624069,oklahoma
936,13300,dodge,caravan,2018,clean vehicle,48681,gray,  2c4rdgegxjr331914,california
937,13100,dodge,caravan,2018,clean vehicle,42621,silver,  2c4rdgcg0jr241626,california
938,15500,dodge,caravan,2017,clean vehicle,27761,silver,  2c4rdgeg9hr852858,california
939,4500,dodge,door,2013,salvage insurance,107768,white,  2c3cdyag9dh607919,california
940,28400,dodge,durango,2019,clean vehicle,14355,gray,  1c4rdjdg7kc780041,colorado
941,17400,dodge,caravan,2019,clean vehicle,9467,gray,  2c4rdgcgxkr747353,colorado
942,6000,dodge,door,2014,clean vehicle,122837,silver,  2c3cdxbg1eh268115,florida
943,20700,dodge,challenger,2019,clean vehicle,18313,gray,  2c3cdzag9kh642088,virginia
944,20300,dodge,challenger,2019,clean vehicle,19506,black,  2c3cdzag1kh656275,virginia
945,14000,dodge,journey,2018,clean vehicle,14750,black,  3c4pdcbb1jt319818,oklahoma
946,22000,dodge,challenger,2019,clean vehicle,11280,green,  2c3cdzgg5kh709017,virginia
947,17200,dodge,journey,2019,clean vehicle,13944,blue,  3c4pdcgg2kt803633,virginia
948,15000,dodge,door,2016,clean vehicle,26922,blue,  2c3cdzag4gh309689,oklahoma
949,17500,dodge,journey,2019,clean vehicle,12690,gray,  3c4pdcgg0kt809995,virginia
950,1300,dodge,door,2013,salvage insurance,239822,gray,  1c3cdzcb5dn552741,michigan
951,1750,dodge,door,2014,salvage insurance,74975,red,  1c3cdfbaxed815126,nevada
952,16300,dodge,caravan,2019,clean vehicle,28289,red,  2c4rdgeg0kr557123,florida
953,15700,dodge,caravan,2019,clean vehicle,38041,red,  2c4rdgeg9kr529238,florida
954,10000,dodge,journey,2017,clean vehicle,52386,silver,  3c4pdcab0ht524414,florida
955,23100,dodge,charger,2019,clean vehicle,34391,white,  2c3cdxct7kh608441,florida
956,14900,dodge,caravan,2019,clean vehicle,39515,red,  2c4rdgcg9kr578507,florida
957,16700,dodge,journey,2019,clean vehicle,22074,orange,  3c4pdcgg0kt783155,virginia
958,16300,dodge,caravan,2019,clean vehicle,28782,white,  2c4rdgeg6kr578882,florida
959,25800,dodge,durango,2019,clean vehicle,30092,red,  1c4rdjdg5kc733915,north carolina
960,23800,dodge,challenger,2019,clean vehicle,26443,black,  2c3cdzbt4kh578392,north carolina
961,16800,dodge,journey,2019,clean vehicle,28981,red,  3c4pddeg4kt738776,north carolina
962,15500,dodge,journey,2019,clean vehicle,32865,white,  3c4pdceg4kt716822,north carolina
963,6000,dodge,door,2014,clean vehicle,117258,blue,  2c3cdxbg9eh266032,florida
964,26900,dodge,durango,2019,clean vehicle,16397,white,  1c4rdjdg2kc780335,arizona
965,16900,dodge,caravan,2019,clean vehicle,16176,white,  2c4rdgeg7kr743175,arizona
966,19500,dodge,caravan,2019,clean vehicle,1091,gray,  2c4rdgcg0kr798456,arizona
967,15400,dodge,caravan,2019,clean vehicle,17472,black,  2c4rdgcg3kr747548,arizona
968,2300,dodge,door,2012,clean vehicle,123882,white,  1c3cdzag7cn309641,texas
969,17000,dodge,charger,2019,clean vehicle,10341,red,  2c3cdxbg0kh753132,california
970,34000,dodge,durango,2019,clean vehicle,19695,black,  1c4sdjet3kc625404,new jersey
971,13700,dodge,journey,2017,clean vehicle,51041,black,  3c4pddgg5ht702827,pennsylvania
972,19100,dodge,challenger,2018,clean vehicle,22646,white,  2c3cdzag1jh288453,west virginia
973,11800,dodge,journey,2018,clean vehicle,18138,white,  3c4pdcab0jt444388,west virginia
974,27500,dodge,durango,2019,clean vehicle,23987,gray,  1c4rdjdg6kc701149,nevada
975,26900,dodge,durango,2019,clean vehicle,17160,black,  1c4rdjdg6kc770276,nevada
976,27100,dodge,durango,2019,clean vehicle,26929,white,  1c4rdjdgxkc770197,nevada
977,27200,dodge,durango,2019,clean vehicle,25815,white,  1c4rdjdg5kc744770,nevada
978,9000,dodge,caravan,2017,clean vehicle,81992,silver,  2c4rdgcg9hr818437,florida
979,22500,dodge,challenger,2019,clean vehicle,5000,gray,  2c3cdzag6kh668955,south carolina
980,7700,dodge,door,2015,clean vehicle,62683,white,  1c3cdfcb9fd102064,west virginia
981,4500,dodge,van,2013,clean vehicle,107224,white,  2c4rdgbg6dr505681,florida
982,2200,dodge,door,2013,salvage insurance,184905,gray,  3c4pddbg6dt605945,illinois
983,21500,dodge,charger,2019,clean vehicle,35153,black,  2c3cdxhg6kh611276,pennsylvania
984,18800,dodge,challenger,2019,clean vehicle,26474,orange,  2c3cdzag9kh617109,pennsylvania
985,21800,dodge,charger,2019,clean vehicle,30943,red,  2c3cdxhg0kh608762,pennsylvania
986,20300,dodge,challenger,2019,clean vehicle,17154,black,  2c3cdzgg1kh712965,pennsylvania
987,8200,dodge,van,2016,clean vehicle,79637,white,  2c4rdgcg4gr384748,south carolina
988,19000,dodge,caravan,2019,clean vehicle,12123,red,  2c4rdgeg1kr664259,pennsylvania
989,8400,dodge,door,2016,clean vehicle,107822,blue,  2c3cdxhg4gh237287,south carolina
990,19500,dodge,caravan,2019,clean vehicle,10221,blue,  2c4rdgeg2kr724727,pennsylvania
991,7000,dodge,door,2015,clean vehicle,95278,blue,  3c4pdcab4ft518015,south carolina
992,19500,dodge,challenger,2019,clean vehicle,13457,gray,  2c3cdzag2kh656320,pennsylvania
993,8500,dodge,van,2014,clean vehicle,69936,blue,  2c4rdgbg3er453122,missouri
994,20500,dodge,challenger,2019,clean vehicle,13520,gray,  2c3cdzgg0kh702489,pennsylvania
995,4900,dodge,door,2014,clean vehicle,96922,silver,  1c3cdfbb6ed862064,south carolina
996,20800,dodge,door,2014,clean vehicle,72594,black,  1c4sdjct7ec971656,missouri
997,28500,dodge,durango,2019,clean vehicle,17896,silver,  1c4rdjdg3kc827484,pennsylvania
998,21900,dodge,caravan,2019,clean vehicle,11088,silver,  2c4rdgegxkr786263,pennsylvania
999,15800,dodge,caravan,2019,clean vehicle,29567,black,  2c4rdgeg6kr623139,nevada
1000,33000,dodge,durango,2019,clean vehicle,15655,white,  1c4sdjct2kc683796,colorado
1001,22700,dodge,challenger,2019,clean vehicle,26428,black,  2c3cdzbt4kh642012,nevada
1002,21900,dodge,charger,2019,clean vehicle,29003,white,  2c3cdxhg2kh585016,pennsylvania
1003,19300,dodge,charger,2019,clean vehicle,32229,red,  2c3cdxbg2kh644607,pennsylvania
1004,30700,dodge,durango,2019,clean vehicle,26503,black,  1c4sdjct0kc744790,nevada
1005,19300,dodge,challenger,2019,clean vehicle,15446,black,  2c3cdzag2kh679841,pennsylvania
1006,13750,dodge,caravan,2014,clean vehicle,128556,white,  2c7wdgbg1er432307,california
1007,16400,dodge,caravan,2019,clean vehicle,23369,silver,  2c4rdgcg9kr696007,nevada
1008,19500,dodge,caravan,2019,clean vehicle,8767,black,  2c4rdgeg8kr695119,pennsylvania
1009,15100,dodge,caravan,2019,clean vehicle,48319,white,  2c4rdgeg2kr565983,nevada
1010,28500,dodge,durango,2019,clean vehicle,15275,black,  1c4rdjdg0kc622141,pennsylvania
1011,15300,dodge,caravan,2019,clean vehicle,33826,white,  2c4rdgcg2kr648283,nevada
1012,20300,dodge,challenger,2019,clean vehicle,16679,white,  2c3cdzgg3kh684649,pennsylvania
1013,22000,dodge,charger,2019,clean vehicle,26184,gray,  2c3cdxhg3kh630447,pennsylvania
1014,16700,dodge,journey,2019,clean vehicle,21203,gray,  3c4pddgg5kt779690,nevada
1015,19300,dodge,challenger,2019,clean vehicle,17870,black,  2c3cdzag6kh701727,pennsylvania
1016,34100,dodge,durango,2019,clean vehicle,17909,gray,  1c4sdjct3kc820776,michigan
1017,14600,dodge,caravan,2019,clean vehicle,41126,silver,  2c4rdgcg5kr606318,nevada
1018,18200,dodge,caravan,2019,clean vehicle,14098,red,  2c4rdgcgxkr753573,pennsylvania
1019,33800,dodge,durango,2019,clean vehicle,15003,black,  1c4sdjct1kc817603,michigan
1020,15900,dodge,journey,2019,clean vehicle,29105,black,  3c4pddgg3kt720539,nevada
1021,16500,dodge,caravan,2019,clean vehicle,34794,black,  2c4rdgeg9kr518336,pennsylvania
1022,29600,dodge,durango,2019,clean vehicle,20034,silver,  1c4rdjdg9kc722562,michigan
1023,14100,dodge,caravan,2019,clean vehicle,46942,black,  2c4rdgcg1kr520021,nevada
1024,18200,dodge,caravan,2019,clean vehicle,14753,white,  2c4rdgcg3kr765807,pennsylvania
1025,18200,dodge,caravan,2019,clean vehicle,14359,black,  2c4rdgcg5kr749382,pennsylvania
1026,24300,dodge,charger,2019,clean vehicle,34922,black,  2c3cdxjg8kh573477,michigan
1027,15400,dodge,journey,2019,clean vehicle,20944,white,  3c4pdcgg4kt815525,nevada
1028,19000,dodge,journey,2019,clean vehicle,9877,white,  3c4pddgg1kt858578,pennsylvania
1029,19000,dodge,journey,2019,clean vehicle,8949,black,  3c4pddgg8kt858576,pennsylvania
1030,27800,dodge,challenger,2017,clean vehicle,13627,gray,  2c3cdzbt8hh655998,georgia
1031,18200,dodge,journey,2019,clean vehicle,18291,blue,  3c4pddgg9kt805269,pennsylvania
1032,15000,dodge,journey,2018,clean vehicle,38029,white,  3c4pdceg6jt516474,pennsylvania
1033,19200,dodge,caravan,2017,clean vehicle,32593,gray,  2c4rdgeg6hr575487,michigan
1034,15500,dodge,caravan,2018,clean vehicle,37352,red,  2c4rdgeg8jr340109,pennsylvania
1035,24900,dodge,challenger,2017,clean vehicle,23030,green,  2c3cdzgg8hh584894,michigan
1036,15500,dodge,journey,2018,clean vehicle,30671,red,  3c4pdceg2jt426366,pennsylvania
1037,7600,dodge,door,2012,salvage insurance,79544,white,  3c6td4ht4cg255894,texas
1038,18400,dodge,journey,2017,clean vehicle,15027,black,  3c4pddeg4ht610210,michigan
1039,14700,dodge,caravan,2018,clean vehicle,29115,white,  2c4rdgeg0jr327368,florida
1040,3900,dodge,door,2015,clean vehicle,93604,white,  1c3cdfbb5fd319614,florida
1041,5200,dodge,door,2015,clean vehicle,100203,black,  3c4pdcbg0ft637173,florida
1042,17200,dodge,caravan,2019,clean vehicle,35401,silver,  2c4rdgeg6kr674401,minnesota
1043,18700,dodge,caravan,2019,clean vehicle,20279,red,  2c4rdgeg8kr690731,minnesota
1044,32000,dodge,durango,2019,clean vehicle,26090,red,  1c4sdjct3kc632985,minnesota
1045,14500,dodge,door,2015,clean vehicle,107924,white,  1c4rdjdg4fc750792,michigan
1046,19400,dodge,caravan,2019,clean vehicle,14906,black,  2c4rdgcg2kr725699,minnesota
1047,17300,dodge,caravan,2019,clean vehicle,34407,black,  2c4rdgeg7kr674858,minnesota
1048,16700,dodge,journey,2019,clean vehicle,18049,orange,  3c4pdcgg0kt783172,minnesota
1049,19100,dodge,caravan,2019,clean vehicle,18132,white,  2c4rdgcg4kr735473,minnesota
1050,11100,dodge,door,2013,clean vehicle,109176,black,  1c4rdjag0dc608666,illinois
1051,32000,dodge,durango,2019,clean vehicle,25456,black,  1c4sdjct7kc647733,minnesota
1052,16900,dodge,caravan,2019,clean vehicle,38375,silver,  2c4rdgeg6kr619687,minnesota
1053,18000,dodge,charger,2017,clean vehicle,39792,blue,  2c3cdxjg2hh505412,massachusetts
1054,17800,dodge,caravan,2019,clean vehicle,30403,white,  2c4rdgcg5kr668950,minnesota
1055,18000,dodge,caravan,2019,clean vehicle,28252,white,  2c4rdgcg1kr691027,minnesota
1056,17500,dodge,caravan,2019,clean vehicle,31904,white,  2c4rdgeg6kr683079,minnesota
1057,14500,dodge,caravan,2018,clean vehicle,24336,silver,  2c4rdgcgxjr282071,nevada
1058,18500,dodge,caravan,2019,clean vehicle,23961,silver,  2c4rdgcg3kr545227,minnesota
1059,18600,dodge,caravan,2019,clean vehicle,22919,silver,  2c4rdgcg1kr735463,minnesota
1060,32000,dodge,durango,2019,clean vehicle,22863,red,  1c4sdjct7kc633007,minnesota
1061,17000,dodge,caravan,2019,clean vehicle,38817,black,  2c4rdgcg6kr660825,minnesota
1062,16000,dodge,caravan,2019,clean vehicle,48854,white,  2c4rdgeg5kr516518,minnesota
1063,18000,dodge,caravan,2019,clean vehicle,27288,white,  2c4rdgeg4kr662134,minnesota
1064,15900,dodge,charger,2020,clean vehicle,5284,orange,  2c3cdxbg6lh100855,pennsylvania
1065,6200,dodge,door,2016,clean vehicle,99988,silver,  3c4pdcbgxgt136860,alabama
1066,3700,dodge,door,2013,clean vehicle,84109,black,  1c3cdfbaxdd150548,alabama
1067,24000,dodge,door,2012,clean vehicle,88539,white,  3c63drgl5cg107218,mississippi
1068,20800,dodge,van,2013,clean vehicle,33739,gold,  2c4rdgdg1dr557085,nevada
1069,18500,dodge,door,2012,clean vehicle,101017,white,  3c6ud5hl1cg109558,mississippi
1070,18300,dodge,challenger,2019,clean vehicle,13906,black,  2c3cdzagxkh687783,pennsylvania
1071,21000,dodge,charger,2019,clean vehicle,20601,gray,  2c3cdxbg2kh640928,pennsylvania
1072,1300,dodge,van,2013,salvage insurance,135561,white,  2c4rdgcg3dr749500,tennessee
1073,11900,dodge,charger,2019,clean vehicle,23421,gray,  2c3cdxhg5kh681108,pennsylvania
1074,950,dodge,van,2012,salvage insurance,145174,white,  2c4rdgbg5cr408504,maryland
1075,26800,dodge,durango,2019,clean vehicle,21309,gray,  1c4rdjdg5kc780720,pennsylvania
1076,800,dodge,van,2012,salvage insurance,217576,orange,  2c4rdgbg1cr183286,north carolina
1077,21000,dodge,caravan,2019,clean vehicle,10350,white,  2c4rdgeg7kr786270,pennsylvania
1078,1900,dodge,door,2012,salvage insurance,157636,orange,  3c4pdcab1ct362558,georgia
1079,33500,dodge,durango,2019,clean vehicle,8605,white,  1c4sdjct2kc585450,pennsylvania
1080,900,dodge,door,2013,salvage insurance,139404,blue,  1c3cdzab4dn594353,connecticut
1081,21000,dodge,caravan,2019,clean vehicle,10170,gray,  2c4rdgeg5kr786266,pennsylvania
1082,26800,dodge,durango,2019,clean vehicle,22272,silver,  1c4rdjdg9kc780705,pennsylvania
1083,5700,dodge,van,2016,clean vehicle,101906,blue,  2c4rdgbgxgr116627,texas
1084,18500,dodge,challenger,2019,clean vehicle,27019,green,  2c3cdzag8kh617554,pennsylvania
1085,33000,dodge,durango,2019,clean vehicle,10930,white,  1c4sdjct7kc626641,pennsylvania
1086,11000,dodge,caravan,2019,clean vehicle,73552,silver,  2c4rdgcgxkr517117,texas
1087,15800,dodge,caravan,2019,clean vehicle,37107,blue,  2c4rdgeg7kr663746,pennsylvania
1088,3600,dodge,door,2013,salvage insurance,124247,white,  1c4rdhag5dc663297,michigan
1089,16300,dodge,caravan,2019,clean vehicle,36993,white,  2c4rdgeg5kr509682,pennsylvania
1090,2700,dodge,door,2015,clean vehicle,67133,white,  1c3cdfaa2fd434311,texas
1091,12800,dodge,caravan,2019,clean vehicle,33580,no_color,  2c4rdgcg1kr671800,pennsylvania
1092,9700,dodge,door,2015,clean vehicle,94140,black,  3c4pdcdg6ft650328,texas
1093,18300,dodge,journey,2019,clean vehicle,10447,silver,  3c4pddgg0kt858538,pennsylvania
1094,16000,dodge,charger,2019,clean vehicle,10229,silver,  2c3cdxbg5kh725391,illinois
1095,21000,dodge,caravan,2019,clean vehicle,6269,gray,  2c4rdgcg0kr744767,pennsylvania
1096,3700,dodge,door,2014,clean vehicle,98699,white,  3c4pdcab3et310674,texas
1097,33000,dodge,durango,2019,clean vehicle,10631,gray,  1c4sdjct4kc740628,illinois
1098,14700,dodge,caravan,2019,clean vehicle,44381,silver,  2c4rdgcg7kr519648,pennsylvania
1099,33000,dodge,durango,2019,clean vehicle,13960,silver,  1c4sdjct5kc811965,illinois
1100,15900,dodge,caravan,2019,clean vehicle,14051,white,  2c4rdgcg6kr749441,pennsylvania
1101,33000,dodge,durango,2019,clean vehicle,20800,gray,  1c4sdjct2kc681580,illinois
1102,33000,dodge,durango,2019,clean vehicle,8873,gray,  1c4sdjct7kc779861,illinois
1103,32500,dodge,durango,2019,clean vehicle,15502,black,  1c4sdjct4kc745182,illinois
1104,33000,dodge,durango,2019,clean vehicle,9669,silver,  1c4sdjct7kc769752,illinois
1105,13000,dodge,caravan,2018,clean vehicle,50873,black,  2c4rdgbg6jr221818,virginia
1106,33000,dodge,durango,2019,clean vehicle,14117,white,  1c4sdjct4kc779848,illinois
1107,16500,dodge,charger,2019,clean vehicle,46820,red,  2c3cdxct5kh529589,illinois
1108,33000,dodge,durango,2019,clean vehicle,7247,gray,  1c4sdjct1kc779869,illinois
1109,34500,dodge,challenger,2017,clean vehicle,40991,red,  2c3cdzfjxhh633364,north carolina
1110,33500,dodge,durango,2019,clean vehicle,9023,white,  1c4sdjct2kc632962,illinois
1111,48000,dodge,durango,2018,clean vehicle,8047,white,  1c4sdjgj9jc370929,pennsylvania
1112,54500,dodge,durango,2019,clean vehicle,3966,red,  1c4sdjgj9kc575135,illinois
1113,13200,dodge,caravan,2018,clean vehicle,41014,silver,  2c4rdgcg6jr301523,pennsylvania
1114,31500,dodge,durango,2018,clean vehicle,20907,white,  1c4sdjct3jc248087,illinois
1115,17400,dodge,durango,2017,clean vehicle,89795,red,  1c4rdjdgxhc847904,illinois
1116,26000,dodge,durango,2017,clean vehicle,57158,white,  1c4sdjct5hc857353,illinois
1117,1700,dodge,door,2013,salvage insurance,126718,orange,  1c3cdfba9dd316977,texas
1118,11000,dodge,door,2013,clean vehicle,83976,white,  2c3cdyag4dh530716,illinois
1119,21000,dodge,charger,2018,clean vehicle,12554,gray,  2c3cdxbg4jh164292,texas
1120,5500,dodge,door,2015,clean vehicle,60707,gray,  1c3cdfeb8fd116826,texas
1121,7500,dodge,door,2014,clean vehicle,40110,red,  2c3cdyag0eh274494,texas
1122,15800,dodge,caravan,2019,clean vehicle,28038,silver,  2c4rdgcg8kr631438,michigan
1123,16900,dodge,journey,2019,clean vehicle,26643,red,  3c4pddeg5kt774458,michigan
1124,25000,dodge,durango,2019,clean vehicle,36127,white,  1c4rdjdgxkc664221,michigan
1125,18000,dodge,door,2019,salvage insurance,19983,black,  2c3cdxbg8kh659970,massachusetts
1126,15600,dodge,caravan,2019,clean vehicle,29926,black,  2c4rdgcg0kr682478,michigan
1127,23800,dodge,durango,2019,clean vehicle,36750,white,  1c4rdhdg3kc645177,north carolina
1128,16800,dodge,journey,2019,clean vehicle,27312,black,  3c4pddeg4kt708418,michigan
