year_made,fuel_type,seats,mileage,ownership,transmission,fuel_economy,engine(cc),horsepower,torque(Nm),price,Make,Model
18,Petrol,7,13857,1,Manual,17.5,1373.0,1373.0,911.0,9315.0,Maruti,Ertiga
21,Petrol,5,10563,2,Automatic,9.8,2995.0,2995.0,340.0,108000.0,Audi,Q8
23,Diesel,5,4598,1,Automatic,14.6,1956.0,1956.0,16767.0,27337.5,Tata,Harrier
18,Petrol,5,10578,2,Manual,22.7,799.0,799.0,5364.0,3672.0000000000005,Datsun,RediGO
14,Diesel,5,44520,1,Manual,23.59,1364.0,1364.0,6704.0,4482.0,Toyota,Etios
22,Petrol,5,5602,1,Manual,998.0,6705.0,6705.0,90.0,6817.5,Maruti,Wagon
15,Petrol,5,27961,1,Manual,16.78,1496.0,1496.0,8873.0,5049.0,Toyota,Etios
16,Diesel,5,48532,1,Manual,19.87,1461.0,1461.0,838.0,6884.999999999999,Renault,Duster
15,Petrol,5,21136,1,Manual,814.0,552.0,552.0,745.0,2902.5,Hyundai,EON
14,Diesel,5,53246,1,Manual,25.2,1248.0,1248.0,74.0,4684.5,Maruti,Swift
21,Petrol,5,4038,1,Manual,17.33,1199.0,1199.0,11835.0,10773.0,Tata,Nexon
21,Petrol,5,21797,1,Manual,18.27,998.0,998.0,11835.0,12136.5,Hyundai,Venue
16,Petrol,5,48297,1,Manual,16.2,1199.0,1199.0,74.0,5089.5,Volkswagen,Polo
14,Petrol,5,26718,1,Manual,18.5,1197.0,1197.0,8285.0,4711.5,Hyundai,i20
19,Petrol,5,18641,1,Manual,18.9,1197.0,1197.0,8186.0,5737.5,Hyundai,Grand
16,Diesel,7,26323,1,Manual,17.45,1493.0,1493.0,100.0,6075.0,Mahindra,NuvoSport
15,Petrol,5,4349,2,Automatic,16.5,1198.0,1198.0,868.0,6682.5,Honda,Brio
16,Petrol,5,33554,1,Manual,18.7,1199.0,1199.0,887.0,5332.5,Honda,Jazz
13,Petrol,5,27351,1,Manual,19.1,1197.0,1197.0,858.0,4657.5,Maruti,Swift
20,Petrol,5,11495,1,Automatic,16.5,1799.0,1799.0,13946.0,17415.0,Honda,Civic
11,Petrol,5,26720,1,Manual,17.92,1086.0,1086.0,621.0,2362.5,Hyundai,Santro
20,Petrol,5,8202,1,Automatic,12.74,1991.0,1991.0,197.0,67500.0,Mercedes-Benz,GLC
19,Petrol,5,43111,1,Manual,23.01,999.0,999.0,67.0,4414.5,Renault,KWID
15,Diesel,5,39938,1,Manual,19.67,1582.0,1582.0,1262.0,8478.0,Hyundai,Creta
21,Petrol,5,3263,1,Automatic,18.3,1498.0,1498.0,11935.0,16294.5,Honda,City
15,Petrol,5,39558,1,Manual,16.78,1496.0,1496.0,8873.0,4603.5,Toyota,Etios
15,Petrol,5,37620,1,Manual,17.8,1497.0,1497.0,1173.0,7492.5,Honda,City
16,Petrol,5,53190,1,Manual,17.8,1198.0,1198.0,867.0,4495.5,Honda,Amaze
19,Diesel,7,22308,1,Automatic,15.04,2755.0,2755.0,1745.0,37800.0,Toyota,Fortuner
18,Petrol,5,54166,1,Manual,15.8,1591.0,1591.0,1213.0,10638.0,Hyundai,Creta
14,Petrol,5,32901,2,Manual,16.47,1198.0,1198.0,739.0,5022.0,Volkswagen,Polo
16,Petrol,5,26100,1,Manual,17.01,1591.0,1591.0,1213.0,6358.5,Hyundai,Verna
18,Petrol,5,39767,1,Manual,15.8,1591.0,1591.0,1213.0,11137.5,Hyundai,Creta
19,Petrol,5,19883,1,Manual,17.0,1591.0,1591.0,1213.0,11137.5,Hyundai,Verna
18,Petrol,5,40389,1,Manual,15.8,1591.0,1591.0,1213.0,11475.0,Hyundai,Creta
18,Petrol,5,13048,1,Manual,14.59,1999.0,1999.0,14992.0,11947.5,Hyundai,Elantra
16,Petrol,5,24513,1,Automatic,14.28,1798.0,1798.0,13803.0,11002.5,Toyota,Corolla
19,Petrol,5,19883,1,Manual,14.59,1999.0,1999.0,14992.0,11947.5,Hyundai,Elantra
18,Petrol,5,37477,1,Manual,17.5,1199.0,1199.0,887.0,7762.5,Honda,WR-V
18,Petrol,5,2485,1,Manual,19.1,1368.0,1368.0,986.0,10111.5,Hyundai,Verna
17,Diesel,5,40389,1,Automatic,28.09,1248.0,1248.0,8850.0,7087.5,Maruti,Ciaz
15,Diesel,5,48478,1,Manual,19.67,1582.0,1582.0,1262.0,8626.5,Hyundai,Creta
20,Petrol,5,26700,1,Manual,16.42,1498.0,1498.0,10455.0,10314.0,Renault,Duster
10,Diesel,7,109361,1,Manual,12.8,2494.0,2494.0,102.0,5940.000000000001,Toyota,Innova
19,Petrol,5,14975,1,Manual,20.52,1197.0,1197.0,8180.0,6399.0,Maruti,Wagon
15,Petrol,5,31766,1,Manual,21.4,1197.0,1197.0,831.0,6358.5,Maruti,Baleno
16,Petrol,5,41010,1,Manual,16.8,1395.0,1395.0,13802.0,8032.5,Skoda,Octavia
16,Diesel,5,30077,1,Manual,27.39,1248.0,1248.0,74.0,6723.000000000001,Maruti,Baleno
13,Diesel,5,32500,1,Automatic,17.68,1968.0,1968.0,17433.0,14512.5,Audi,A6
15,Diesel,5,28886,2,Manual,24.0,1120.0,1120.0,70.0,5008.5,Hyundai,Grand
19,Diesel,5,44640,1,Manual,22.54,1396.0,1396.0,8876.0,7141.5,Hyundai,i20
14,Diesel,5,56544,3,Manual,26.0,1498.0,1498.0,986.0,5332.5,Honda,City
13,Diesel,5,31897,1,Manual,21.9,1396.0,1396.0,8876.0,3779.9999999999995,Hyundai,i20
16,Diesel,7,45086,1,Automatic,12.9,2755.0,2755.0,1745.0,22545.0,Toyota,Fortuner
18,Petrol,5,42253,1,Manual,20.3,1086.0,1086.0,68.0,5197.5,Hyundai,Santro
14,Petrol,5,27961,1,Manual,22.41,1197.0,1197.0,8850.0,4860.0,Maruti,Swift
13,Petrol,5,27340,1,Manual,13.17,1999.0,1999.0,114.0,5332.5,Mitsubishi,Cedia
16,Petrol,5,29204,1,Automatic,14.67,1798.0,1798.0,17746.0,14782.499999999998,Skoda,Superb
16,Diesel,7,57193,1,Automatic,12.55,2982.0,2982.0,1685.0,22275.0,Toyota,Fortuner
20,Diesel,7,24854,1,Automatic,14.75,2967.0,2967.0,245.0,62100.0,Audi,Q7
15,Petrol,5,37620,1,Manual,17.4,1497.0,1497.0,1173.0,7425.0,Honda,City
14,Diesel,5,49148,1,Manual,1248.0,7394.0,7394.0,190.0,4441.5,Maruti,Ritz
14,Petrol,5,42637,2,Manual,19.1,1197.0,1197.0,858.0,4644.0,Maruti,Swift
14,Diesel,5,21407,1,Automatic,14.16,1968.0,1968.0,1743.0,22612.5,Audi,Q5
17,Diesel,5,25057,1,Manual,24.0,1186.0,1186.0,7397.0,7047.0,Hyundai,Grand
19,Petrol,5,24867,1,Manual,19.02,1198.0,1198.0,6705.0,5292.0,Datsun,GO
19,Petrol,5,27340,1,Manual,998.0,6705.0,6705.0,90.0,5386.5,Maruti,Wagon
20,Petrol,5,4947,1,Manual,20.52,1197.0,1197.0,8180.0,6601.5,Maruti,Wagon
12,Diesel,7,161556,1,Manual,12.8,2494.0,2494.0,102.0,8437.5,Toyota,Innova
18,Petrol,5,27655,1,Manual,19.69,1198.0,1198.0,6704.0,4563.0,Nissan,Micra
14,Petrol,5,36634,1,Automatic,14.5,1797.0,1797.0,1475.0,7087.5,Hyundai,Elantra
18,Petrol,5,27340,2,Manual,20.89,1197.0,1197.0,8180.0,6277.500000000001,Maruti,Ignis
22,Petrol,5,29942,1,Manual,17.03,1462.0,1462.0,10326.0,11137.5,Toyota,Urban
13,Petrol,5,15079,1,Manual,1197.0,82.0,82.0,114.0,3847.5,Hyundai,Grand
19,Diesel,5,14291,1,Automatic,17.01,1582.0,1582.0,1262.0,14175.0,Hyundai,Creta
20,Petrol,5,23924,1,Automatic,13.96,1451.0,1451.0,141.0,18562.5,MG,Hector
17,Diesel,5,21747,1,Manual,19.67,1582.0,1582.0,1262.0,10125.0,Hyundai,Creta
20,Petrol,5,27021,1,Manual,16.5,1353.0,1353.0,13808.0,18225.0,Kia,Seltos
18,Diesel,5,19883,1,Automatic,24.3,1248.0,1248.0,885.0,10125.0,Maruti,Vitara
19,Diesel,5,8947,1,Automatic,17.9,2143.0,2143.0,136.0,32400.0,Mercedes-Benz,GLA
17,Petrol,5,39096,1,Manual,1198.0,74.0,74.0,110.0,7114.499999999999,Volkswagen,Polo
12,Petrol,5,37572,1,Manual,19.0,998.0,998.0,661.0,3779.9999999999995,Maruti,A-Star
14,Petrol,5,40399,2,Manual,19.81,1086.0,1086.0,6805.0,3037.5,Hyundai,i10
17,Petrol,5,23621,1,Manual,21.21,1197.0,1197.0,8180.0,7384.5,Maruti,Swift
17,Petrol,5,30530,1,Manual,17.71,1197.0,1197.0,789.0,5967.0,Toyota,Etios
16,Petrol,5,23052,2,Automatic,21.79,998.0,998.0,6705.0,4185.0,Maruti,Wagon
21,Petrol,5,43481,1,Automatic,20.28,998.0,998.0,11841.0,11731.5,Hyundai,i20
17,Petrol,5,10524,1,Automatic,19.34,1198.0,1198.0,7594.0,4387.5,Nissan,Micra
18,Diesel,7,31963,1,Manual,15.1,2179.0,2179.0,15287.0,14458.500000000002,Mahindra,XUV500
17,Petrol,5,33521,1,Automatic,21.21,1197.0,1197.0,8180.0,7587.0,Maruti,Swift
20,Petrol,5,18641,1,Manual,16.5,1353.0,1353.0,13808.0,17820.0,Kia,Seltos
15,Petrol,5,25419,1,Manual,18.6,1197.0,1197.0,8183.0,5872.499999999999,Hyundai,i20
19,Diesel,7,43495,1,Manual,18.49,1493.0,1493.0,100.0,7762.5,Mahindra,TUV
11,Petrol,5,42874,2,Manual,17.5,1197.0,1197.0,858.0,3037.5,Maruti,Swift
17,Petrol,5,17809,1,Manual,18.7,1199.0,1199.0,887.0,5197.5,Honda,Jazz
21,Diesel,5,29149,1,Automatic,14.6,1956.0,1956.0,16767.0,21937.5,Tata,Harrier
20,Petrol,5,55923,1,Automatic,1984.0,207.0,207.0,300.0,10800.0,Audi,Q3
13,Petrol,5,40389,1,Manual,15.04,1598.0,1598.0,1036.0,3375.0,Volkswagen,Vento
13,Diesel,5,25002,1,Automatic,19.27,2143.0,2143.0,170.0,16875.0,Mercedes-Benz,C-Class
20,Diesel,5,32311,1,Manual,21.66,1498.0,1498.0,10862.0,6007.5,Volkswagen,Ameo
21,Petrol,5,14212,1,Manual,20.3,1086.0,1086.0,6805.0,6385.500000000001,Hyundai,Santro
12,Petrol,5,48087,1,Manual,19.0,998.0,998.0,661.0,3064.5,Maruti,A-Star
18,Petrol,5,19883,1,Manual,22.0,1197.0,1197.0,8180.0,7155.0,Maruti,Swift
16,Diesel,5,55261,1,Automatic,21.66,1498.0,1498.0,10352.0,6547.499999999999,Skoda,Rapid
18,Petrol,5,33355,2,Manual,19.69,1198.0,1198.0,6704.0,4104.0,Nissan,Micra
18,Diesel,7,37282,1,Manual,15.96,2523.0,2523.0,621.0,7627.500000000001,Mahindra,Bolero
15,Diesel,5,30721,1,Manual,21.19,1396.0,1396.0,8873.0,6601.5,Hyundai,i20
19,Diesel,7,25476,1,Manual,13.68,2393.0,2393.0,1478.0,22882.5,Toyota,Innova
21,Petrol,5,14812,1,Manual,20.65,1462.0,1462.0,10325.0,11947.5,Maruti,Ciaz
21,Diesel,5,16602,1,Manual,16.4,1896.0,1896.0,90.0,10651.5,Skoda,Octavia
20,Diesel,7,21739,1,Automatic,2925.0,3260000000000.0,3260000000000.0,700.0,1485.0000000000002,Mercedes-Benz,GLS
17,Diesel,7,16923,2,Manual,18.49,1493.0,1493.0,100.0,8775.0,Mahindra,TUV
15,Diesel,5,25525,1,Manual,25.1,1498.0,1498.0,986.0,7965.000000000001,Honda,City
16,Diesel,5,45231,1,Manual,23.59,1364.0,1364.0,6704.0,6142.5,Toyota,Etios
14,Petrol,5,39767,3,Manual,20.36,1197.0,1197.0,789.0,3172.5,Hyundai,i10
20,Diesel,5,18641,1,Automatic,16.38,1999.0,1999.0,177.0,52650.0,Jaguar,F-Pace
17,Petrol,5,19885,1,Manual,20.89,1197.0,1197.0,8180.0,5953.5,Maruti,Ignis
18,Diesel,5,65243,1,Manual,19.87,1461.0,1461.0,838.0,7087.5,Renault,Duster
20,Diesel,5,18641,1,Automatic,22.69,1995.0,1995.0,190.0,21600.0,BMW,3
20,Petrol,5,12941,1,Manual,20.52,1197.0,1197.0,8180.0,6209.999999999999,Maruti,Wagon
17,Diesel,7,23520,2,Manual,16.5,1493.0,1493.0,70.0,9112.5,Mahindra,Bolero
22,Diesel,5,10366,1,Automatic,14.6,1956.0,1956.0,16767.0,25973.999999999996,Tata,Harrier
11,Petrol,5,33016,1,Manual,1197.0,789.0,789.0,1117.0,2430.0,Hyundai,i10
17,Petrol,5,20026,1,Manual,18.9,1197.0,1197.0,8186.0,6925.5,Hyundai,Grand
22,Diesel,5,6835,1,Automatic,20.37,1995.0,1995.0,18774.0,93825.0,BMW,5
22,Petrol,5,6462,1,Automatic,18.41,999.0,999.0,11398.0,22072.500000000004,Volkswagen,Taigun
22,Petrol,5,14756,1,Manual,20.7,1197.0,1197.0,8186.0,8842.5,Hyundai,Grand
18,Petrol,5,8396,1,Automatic,18.3,1199.0,1199.0,8876.0,10327.5,Honda,Amaze
22,Petrol,5,8047,1,Automatic,17.05,1199.0,1199.0,11835.0,14836.5,Tata,Nexon
14,Petrol,5,14087,1,Manual,18.9,1197.0,1197.0,82.0,5184.0,Hyundai,Grand
12,Petrol,5,14291,1,Manual,18.9,998.0,998.0,671.0,3915.0,Maruti,Wagon
17,Petrol,5,25506,1,Manual,18.6,1197.0,1197.0,8183.0,7398.000000000001,Hyundai,i20
20,Diesel,7,24854,1,Automatic,2999.0,17457.0,17457.0,380.0,28350.0,Isuzu,MU-X
21,Diesel,5,6213,1,Automatic,20.37,1995.0,1995.0,18774.0,79312.5,BMW,5
13,Petrol,5,1118,1,Manual,20.36,1197.0,1197.0,789.0,4252.5,Hyundai,i10
19,Petrol,5,21126,1,Automatic,16.0,1368.0,1368.0,16077.0,23625.0,Jeep,Compass
20,Petrol,5,24854,1,Manual,21.4,1197.0,1197.0,831.0,6345.0,Maruti,Baleno
21,Petrol,5,18641,1,Automatic,18.76,1462.0,1462.0,10326.0,15390.0,Toyota,Urban
18,Petrol,5,14105,1,Manual,18.9,1197.0,1197.0,8186.0,7357.5,Hyundai,Grand
19,Petrol,7,17398,1,Automatic,10.54,2998.0,2998.0,33525.0,133650.0,BMW,X7
10,Petrol,5,49623,1,Manual,1061.0,67.0,67.0,84.0,2281.5,Maruti,Wagon
18,Petrol,5,18110,1,Automatic,13.0,1591.0,1591.0,1213.0,15322.5,Hyundai,Creta
22,Petrol,5,3417,1,Automatic,22.94,1197.0,1197.0,8850.0,12622.5,Maruti,Baleno
14,Petrol,5,22322,2,Manual,20.36,1197.0,1197.0,789.0,4239.0,Hyundai,i10
18,Petrol,5,36038,1,Automatic,21.79,998.0,998.0,6705.0,6196.5,Maruti,Wagon
12,Petrol,5,14291,1,Manual,18.9,998.0,998.0,671.0,3915.0,Maruti,Wagon
17,Petrol,5,8917,2,Manual,21.4,1197.0,1197.0,831.0,7924.5,Maruti,Baleno
21,Diesel,5,6213,1,Automatic,20.37,1995.0,1995.0,18774.0,79312.5,BMW,5
14,CNG,7,31067,1,Manual,22.8,1373.0,1373.0,809.0,8559.0,Maruti,Ertiga
18,Petrol,5,13169,1,Manual,21.4,1197.0,1197.0,831.0,8599.5,Maruti,Baleno
13,Petrol,5,1118,1,Manual,20.36,1197.0,1197.0,789.0,4252.5,Hyundai,i10
20,CNG,5,16788,1,Manual,1197.0,6805.0,6805.0,952.0,9045.0,Hyundai,Grand
20,Diesel,5,49709,1,Automatic,1968.0,143.0,143.0,320.0,20655.0,Audi,A3
20,Diesel,5,14912,1,Automatic,24.3,1248.0,1248.0,885.0,13432.499999999998,Maruti,Vitara
10,Petrol,5,19883,1,Manual,17.0,1497.0,1497.0,1186600.0,3240.0,Honda,City
20,Petrol,5,14042,1,Automatic,1969.0,190.0,190.0,300.0,50962.5,Volvo,XC40
20,Petrol,7,6213,1,Automatic,17.2,1969.0,1969.0,29589.0,114750.0,Volvo,XC
19,Petrol,5,21126,1,Automatic,16.0,1368.0,1368.0,16077.0,23625.0,Jeep,Compass
21,Petrol,5,18641,1,Automatic,18.76,1462.0,1462.0,10326.0,15390.0,Toyota,Urban
18,Petrol,5,14105,1,Manual,18.9,1197.0,1197.0,8186.0,7357.5,Hyundai,Grand
21,Petrol,5,6027,1,Automatic,1984.0,18774.0,18774.0,320.0,47911.5,Audi,Q2
20,Petrol,5,8400,1,Manual,21.01,1197.0,1197.0,8180.0,9369.0,Maruti,Baleno
17,Petrol,5,27972,1,Automatic,13.0,1591.0,1591.0,1213.0,11812.5,Hyundai,Creta
13,Petrol,5,48658,1,Manual,22.0,1197.0,1197.0,8180.0,4819.5,Maruti,Swift
17,Petrol,5,49617,1,Automatic,18.2,1199.0,1199.0,887.0,7681.500000000001,Honda,Jazz
19,Petrol,7,17398,1,Automatic,10.54,2998.0,2998.0,33525.0,133650.0,BMW,X7
16,Petrol,5,11215,1,Manual,21.1,814.0,814.0,552.0,4252.5,Hyundai,EON
22,Petrol,5,12116,1,Manual,19.87,999.0,999.0,11398.0,21883.5,Volkswagen,Taigun
18,Diesel,5,21747,1,Automatic,17.01,1968.0,1968.0,188.0,56686.5,Audi,Q5
21,Petrol,5,4749,1,Manual,20.89,1197.0,1197.0,8180.0,8356.5,Maruti,Ignis
15,Petrol,5,7456,1,Manual,18.6,1197.0,1197.0,8183.0,7168.499999999999,Hyundai,i20
15,Petrol,5,13866,1,Automatic,18.9,1197.0,1197.0,82.0,6129.0,Hyundai,Grand
20,Petrol,5,24854,2,Automatic,1451.0,141.0,141.0,250.0,21600.0,MG,Hector
10,Petrol,5,28099,1,Manual,1197.0,789.0,789.0,1117.0,3172.5,Hyundai,i10
21,Petrol,5,21747,1,Automatic,19.56,1197.0,1197.0,8180.0,11407.499999999998,Maruti,Baleno
21,Petrol,7,4349,1,Automatic,10.54,2998.0,2998.0,33525.0,1552.4999999999998,BMW,X7
20,Diesel,5,24854,1,Manual,17.41,1956.0,1956.0,16768.0,22950.0,MG,Hector
16,Petrol,5,24029,2,Manual,17.8,1497.0,1497.0,1173.0,8437.5,Honda,City
12,Petrol,5,30635,2,Manual,17.0,1197.0,1197.0,805200.0,3779.9999999999995,Hyundai,i20
14,Petrol,5,40389,1,Automatic,17.97,1498.0,1498.0,9961.0,3982.5000000000005,Nissan,Sunny
18,Petrol,5,42253,1,Automatic,16.9,1395.0,1395.0,14751.0,33736.5,Audi,Q3
19,Petrol,5,10896,1,Manual,18.27,998.0,998.0,11835.0,13094.999999999998,Hyundai,Venue
17,Petrol,5,18889,1,Manual,18.7,1199.0,1199.0,887.0,7222.499999999999,Honda,Jazz
20,Petrol,5,9364,1,Manual,1451.0,141.0,141.0,250.0,19278.0,MG,Hector
15,Diesel,5,49771,1,Manual,23.65,1248.0,1248.0,885.0,8437.5,Maruti,SX4
21,Petrol,5,6694,1,Automatic,18.45,1497.0,1497.0,11318.0,15997.5,Hyundai,Verna
20,Petrol,5,6808,1,Automatic,20.3,1199.0,1199.0,8381.0,10165.5,Tata,Tigor
22,Petrol,5,11806,1,Manual,20.09,1199.0,1199.0,8482.0,10057.5,Tata,Tiago
15,Diesel,5,54618,2,Automatic,22.32,1582.0,1582.0,12632.0,8775.0,Hyundai,Verna
22,Petrol,5,10004,1,Automatic,20.89,1197.0,1197.0,8180.0,8694.0,Maruti,Ignis
16,Diesel,5,30229,1,Manual,23.59,1364.0,1364.0,6706.0,7087.5,Toyota,Etios
18,Petrol,5,18176,1,Automatic,14.8,1591.0,1591.0,1213.0,14917.500000000002,Hyundai,Creta
20,Petrol,5,1429,1,Manual,1197.0,8180.0,8180.0,113.0,7965.000000000001,Maruti,Ignis
18,Petrol,5,12083,1,Automatic,18.2,1199.0,1199.0,887.0,8775.0,Honda,Jazz
22,CNG,7,16466,1,Manual,26.11,1462.0,1462.0,8663.0,15525.0,Maruti,Ertiga
20,Diesel,5,21747,1,Automatic,1493.0,11345.0,11345.0,250.0,23503.5,Hyundai,Creta
20,Petrol,5,6213,1,Automatic,999.0,6706.0,6706.0,91.0,5373.0,Renault,KWID
17,Petrol,5,30447,1,Manual,17.5,1199.0,1199.0,887.0,7897.499999999999,Honda,WR-V
18,Petrol,5,24854,2,Manual,18.78,999.0,999.0,75.0,6412.5,Volkswagen,Polo
18,Petrol,5,21596,1,Manual,20.85,1197.0,1197.0,8314.0,8235.0,Maruti,Swift
